0.826365 ,0.818602 ,0.863177 ,0.822163 ,0.789443 ,0.926795 ,0.706379 ,0.630244 ,0.903500 ,0.714885 ,0.770706 ,0.812668 ,0.590659 ,0.474871 ,0.693964 ,0.701141 ,0.651006 ,0.336945 ,0.548013 ,0.524763 ,0.767756 ,0.635262 ,0.552438 ,0.552251 ,1.384500 ,1.384500 ,1.384500 ,1.384500 ,1.384500 ,1.384500 ,1.384500 ,1.384500 ,1.384500 ,1.384500 ,1.384500 ,1.384500 
0.322990 ,0.346041 ,0.481231 ,0.299538 ,0.431544 ,0.562013 ,0.594168 ,0.647009 ,0.715112 ,0.650129 ,0.573063 ,0.365140 ,0.157884 ,0.250546 ,0.293690 ,0.799981 ,0.586253 ,0.364290 ,0.560710 ,0.484134 ,0.465543 ,0.469762 ,0.641141 ,0.666209 ,0.707900 ,0.779125 ,0.643606 ,0.728915 ,1.823458 ,1.823458 ,1.823458 ,1.823458 ,1.823458 ,1.823458 ,1.823458 ,1.823458 
0.693922 ,0.432852 ,0.431247 ,0.658154 ,0.786958 ,0.772208 ,0.853182 ,0.902794 ,0.751316 ,0.730549 ,0.699128 ,0.665034 ,0.269046 ,0.250312 ,0.694946 ,0.919485 ,1.004951 ,0.718911 ,0.560592 ,0.518946 ,0.710328 ,0.613863 ,0.727587 ,0.366580 ,0.395795 ,1.466244 ,1.466244 ,1.466244 ,1.466244 ,1.466244 ,1.466244 ,1.466244 ,1.466244 ,1.466244 ,1.466244 ,1.466244 
0.929344 ,0.582698 ,0.860141 ,0.581648 ,0.675012 ,1.252338 ,1.016973 ,1.933508 ,0.897363 ,0.730664 ,0.824228 ,0.919888 ,1.000577 ,0.731102 ,0.683820 ,0.726938 ,0.384520 ,0.679808 ,0.397093 ,0.603330 ,0.523907 ,1.128993 ,1.128993 ,1.128993 ,1.128993 ,1.128993 ,1.128993 ,1.128993 ,1.128993 ,1.128993 ,1.128993 ,1.128993 ,1.128993 ,1.128993 ,1.128993 ,1.128993 
0.576232 ,1.277649 ,1.287462 ,1.243195 ,1.038837 ,1.334331 ,0.429692 ,0.442091 ,1.188593 ,0.503360 ,0.805167 ,0.273774 ,0.472406 ,0.596403 ,0.430716 ,0.368457 ,0.554623 ,0.380999 ,0.449843 ,0.148693 ,1.051948 ,1.530644 ,1.170365 ,1.170365 ,1.170365 ,1.170365 ,1.170365 ,1.170365 ,1.170365 ,1.170365 ,1.170365 ,1.170365 ,1.170365 ,1.170365 ,1.170365 ,1.170365 
0.372562 ,0.142175 ,0.209975 ,0.423266 ,0.135251 ,0.255392 ,0.388859 ,0.730441 ,0.788255 ,0.161735 ,0.369800 ,0.880966 ,0.428088 ,0.749222 ,0.877953 ,0.795805 ,0.321506 ,0.227643 ,0.549320 ,0.512597 ,0.536883 ,0.250970 ,0.441108 ,0.536633 ,0.465741 ,0.601456 ,0.551133 ,0.532082 ,0.093066 ,0.503993 ,2.127547 ,2.127547 ,2.127547 ,2.127547 ,2.127547 ,2.127547 
0.133412 ,0.040135 ,0.493430 ,0.471116 ,0.312981 ,0.313410 ,0.389204 ,0.289522 ,0.479296 ,0.576201 ,0.039667 ,0.125206 ,0.099582 ,0.336502 ,0.497295 ,0.580937 ,0.209073 ,0.428944 ,0.841770 ,0.830074 ,0.729755 ,0.509920 ,0.340748 ,0.556893 ,0.064868 ,0.058198 ,0.050648 ,0.417185 ,0.967721 ,0.835409 ,0.766993 ,2.347159 ,2.347159 ,2.347159 ,2.347159 ,2.347159 
0.737750 ,0.785930 ,0.940135 ,1.034364 ,0.451455 ,0.382086 ,0.804132 ,0.002070 ,1.133115 ,0.001876 ,0.032763 ,0.143958 ,0.190717 ,0.339749 ,1.322893 ,0.996126 ,1.283940 ,0.670981 ,0.648317 ,0.122801 ,0.058767 ,0.720602 ,0.767573 ,0.087189 ,0.182731 ,0.264473 ,0.794955 ,1.574064 ,1.574064 ,1.574064 ,1.574064 ,1.574064 ,1.574064 ,1.574064 ,1.574064 ,1.574064 
1.194395 ,0.800185 ,0.680031 ,1.271913 ,1.394563 ,0.565864 ,1.071534 ,0.956017 ,1.035435 ,0.556300 ,0.649422 ,0.868081 ,0.580180 ,0.739244 ,0.378841 ,0.580928 ,1.051533 ,0.633242 ,0.576941 ,0.781192 ,0.766391 ,1.142149 ,1.142149 ,1.142149 ,1.142149 ,1.142149 ,1.142149 ,1.142149 ,1.142149 ,1.142149 ,1.142149 ,1.142149 ,1.142149 ,1.142149 ,1.142149 ,1.142149 
0.953222 ,0.940473 ,0.957378 ,1.424492 ,0.630119 ,0.967732 ,0.949490 ,0.826005 ,0.712204 ,0.837252 ,1.118068 ,1.236899 ,0.784227 ,0.207677 ,0.390745 ,0.523600 ,0.228644 ,0.378459 ,0.279276 ,0.305126 ,0.266735 ,0.274705 ,0.169657 ,0.634874 ,1.333088 ,1.333088 ,1.333088 ,1.333088 ,1.333088 ,1.333088 ,1.333088 ,1.333088 ,1.333088 ,1.333088 ,1.333088 ,1.333088 
0.477596 ,0.264614 ,0.448769 ,0.324176 ,0.806400 ,0.488842 ,0.821355 ,0.634929 ,0.352495 ,0.010718 ,0.029741 ,0.658867 ,0.256863 ,0.919694 ,0.506920 ,0.747787 ,0.767404 ,0.726093 ,0.767733 ,0.324341 ,0.253586 ,0.143355 ,0.169599 ,0.239435 ,0.565158 ,0.777620 ,0.904139 ,0.088562 ,0.862446 ,1.914835 ,1.914835 ,1.914835 ,1.914835 ,1.914835 ,1.914835 ,1.914835 
1.526449 ,1.301445 ,1.272496 ,1.353129 ,1.321308 ,1.304804 ,1.340756 ,1.259372 ,1.163065 ,1.251023 ,1.361258 ,1.288494 ,1.286036 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 ,0.740419 
